,serum,virus,replicate,concentration,fraction infectivity
0,GF-8,S-d21-D614G,1,0.05,0.5654298725162351
1,GF-8,S-d21-D614G,1,0.016666666666666666,0.6398259073800615
2,GF-8,S-d21-D614G,1,0.005555555555555556,0.6358202585604301
3,GF-8,S-d21-D614G,1,0.001851851851851852,0.8621171801001308
4,GF-8,S-d21-D614G,1,0.0006172839506172839,0.8143574528651759
5,GF-8,S-d21-D614G,1,0.000205761316872428,0.909752771575285
6,GF-8,S-d21-D614G,1,6.858710562414266e-05,0.8604667632383711
7,GF-8,S-d21-D614G,2,0.05,0.6465857861879273
8,GF-8,S-d21-D614G,2,0.016666666666666666,0.7812361908357112
9,GF-8,S-d21-D614G,2,0.005555555555555556,0.7520277445986083
10,GF-8,S-d21-D614G,2,0.001851851851851852,0.8778845765805973
11,GF-8,S-d21-D614G,2,0.0006172839506172839,0.859768260045907
12,GF-8,S-d21-D614G,2,0.000205761316872428,0.8438282577651249
13,GF-8,S-d21-D614G,2,6.858710562414266e-05,0.8678276731584312
14,2017-2018 Serum Pool,S-d21-D614G,1,0.05,0.603882719501478
15,2017-2018 Serum Pool,S-d21-D614G,1,0.016666666666666666,0.6564179999333829
16,2017-2018 Serum Pool,S-d21-D614G,1,0.005555555555555556,0.8105778734863963
17,2017-2018 Serum Pool,S-d21-D614G,1,0.001851851851851852,0.7501976265819028
18,2017-2018 Serum Pool,S-d21-D614G,1,0.0006172839506172839,0.8606853969749516
19,2017-2018 Serum Pool,S-d21-D614G,1,0.000205761316872428,0.8198389830313595
20,2017-2018 Serum Pool,S-d21-D614G,1,6.858710562414266e-05,0.8340576211170128
21,2017-2018 Serum Pool,S-d21-D614G,2,0.05,0.666302970816832
22,2017-2018 Serum Pool,S-d21-D614G,2,0.016666666666666666,0.5818202005173926
23,2017-2018 Serum Pool,S-d21-D614G,2,0.005555555555555556,0.7671754320990682
24,2017-2018 Serum Pool,S-d21-D614G,2,0.001851851851851852,0.8142547519400639
25,2017-2018 Serum Pool,S-d21-D614G,2,0.0006172839506172839,0.838834484348532
26,2017-2018 Serum Pool,S-d21-D614G,2,0.000205761316872428,0.8716578400914315
27,2017-2018 Serum Pool,S-d21-D614G,2,6.858710562414266e-05,0.981009710821396
28,Ty1,S-d21-D614G,1,6.778,0.04336958878781999
29,Ty1,S-d21-D614G,1,2.259333333333333,0.08931129048375099
30,Ty1,S-d21-D614G,1,0.7531111111111111,0.12303081288828825
31,Ty1,S-d21-D614G,1,0.251037037037037,0.19936901927363626
32,Ty1,S-d21-D614G,1,0.08367901234567901,0.3325448294526246
33,Ty1,S-d21-D614G,1,0.027893004115226334,0.5874934749264707
34,Ty1,S-d21-D614G,1,0.009297668038408778,0.9261097698374376
35,Ty1,S-d21-D614G,2,6.778,0.045446763829762954
36,Ty1,S-d21-D614G,2,2.259333333333333,0.09147412481819091
37,Ty1,S-d21-D614G,2,0.7531111111111111,0.17075976346454297
38,Ty1,S-d21-D614G,2,0.251037037037037,0.20611087504065292
39,Ty1,S-d21-D614G,2,0.08367901234567901,0.3908757404753075
40,Ty1,S-d21-D614G,2,0.027893004115226334,0.5563386921338083
41,Ty1,S-d21-D614G,2,0.009297668038408778,0.7146563656848544
42,Ref 20/130,S-d21-D614G,1,0.025,-0.0004200002282609936
43,Ref 20/130,S-d21-D614G,1,0.008333333333333333,0.00867798416734209
44,Ref 20/130,S-d21-D614G,1,0.002777777777777778,0.06979316637193754
45,Ref 20/130,S-d21-D614G,1,0.000925925925925926,0.1958936401035967
46,Ref 20/130,S-d21-D614G,1,0.00030864197530864197,0.3525614682209548
47,Ref 20/130,S-d21-D614G,1,0.000102880658436214,0.6766162060980405
48,Ref 20/130,S-d21-D614G,1,3.429355281207133e-05,0.8588615269059499
49,Ref 20/130,S-d21-D614G,2,0.025,0.0007121743000947284
50,Ref 20/130,S-d21-D614G,2,0.008333333333333333,0.001185783916417778
51,Ref 20/130,S-d21-D614G,2,0.002777777777777778,0.0504955618943439
52,Ref 20/130,S-d21-D614G,2,0.000925925925925926,0.23215722767294403
53,Ref 20/130,S-d21-D614G,2,0.00030864197530864197,0.600940190644201
54,Ref 20/130,S-d21-D614G,2,0.000102880658436214,0.7074674436199153
55,Ref 20/130,S-d21-D614G,2,3.429355281207133e-05,0.859681313375181
56,0873-2,S-d21-D614G,1,0.05,-0.001590714758259296
57,0873-2,S-d21-D614G,1,0.016666666666666666,-0.0015333900335855874
58,0873-2,S-d21-D614G,1,0.005555555555555556,-0.0014040057858021476
59,0873-2,S-d21-D614G,1,0.001851851851851852,-0.0012455622304847118
60,0873-2,S-d21-D614G,1,0.0006172839506172839,-0.0014545903949953459
61,0873-2,S-d21-D614G,1,0.000205761316872428,-0.001002425611845315
